occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,within_range,Status
1433096,occ,36266,IF,199911,Brachychirotherium pachydactylum,species,82508,Anisian,Ladinian,246.7,237,17967,YES,extinct
1433097,occ,,IF,199911,Chirotherium ferox,species,92023,Anisian,Ladinian,246.7,237,17967,YES,extinct
1433098,occ,36267,I,199911,Coelurosaurichnus perriauxi,species,82507,Anisian,Ladinian,246.7,237,17967,YES,extinct
1433364,occ,,IF,31310,Isochirotherium demathieui,species,381702,Anisian,Ladinian,246.7,237,19626,YES,extinct
1433377,occ,,IF,192151,Isochirotherium felenci,species,331056,Anisian,Ladinian,246.7,237,67993,YES,extinct
1433378,occ,,IF,192151,Isochirotherium delicatum,species,381674,Anisian,Ladinian,246.7,237,67993,YES,extinct
1433379,occ,,IF,192151,Brachychirotherium circaparvum,species,331055,Anisian,Ladinian,246.7,237,67993,YES,extinct
1433380,occ,,IF,192151,Coelurosaurichnus largentierensis,species,92022,Anisian,Ladinian,246.7,237,67993,YES,extinct
1433383,occ,,IF,199928,Anchisauripus bibractensis,species,92019,Anisian,Ladinian,246.7,237,19626,YES,extinct
1433386,occ,,IF,68226,Isochirotherium circademathieui,species,381704,Anisian,Ladinian,246.7,237,19626,YES,extinct
1433387,occ,,IF,199928,Synaptichnium diabloensis,species,93709,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433388,occ,,IF,199928,Chirotherium barthii,species,85727,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433389,occ,,IF,199928,Isochirotherium coureli,species,331053,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433390,occ,,IF,68226,Coelurosaurichnus largentierensis,species,92022,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433391,occ,,IF,68226,Rhynchosauroides petri,species,96622,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433393,occ,,IF,31312,Coelurosaurichnus palyssi,species,92021,Anisian,Ladinian,246.7,237,67995,YES,extinct
1433445,occ,35576,IF,199933,Chirotherium barthii,species,85727,Anisian,Ladinian,246.7,237,68007,YES,extinct
1433450,occ,35575,IF,199935,Brachychirotherium lorteti,species,360027,Anisian,Ladinian,246.7,237,68007,YES,extinct
1433452,occ,,IF,199936,Chirotherium barthii,species,85727,Anisian,,246.7,241.464,68007,YES,extinct
1433453,occ,,IF,199936,Chirotherium barthii,species,85727,Anisian,,246.7,241.464,67995,YES,extinct
1433454,occ,,IF,199936,Rotodactylus bessieri,species,334328,Anisian,,246.7,241.464,67995,YES,extinct
1433455,occ,,IF,199936,Prorotodactylus lutevensis,species,436577,Anisian,,246.7,241.464,67995,YES,extinct
1434072,occ,,IF,199929,Rhynchosauroides petri,species,96622,Anisian,Ladinian,246.7,237,68040,YES,extinct
1434076,occ,,IF,199936,Brachychirotherium circaparvum,species,331055,Anisian,,246.7,241.464,68041,YES,extinct
1434077,occ,,IF,199936,Chirotherium ferox,species,92023,Anisian,,246.7,241.464,68041,YES,extinct
1434078,occ,,IF,192151,Rotodactylus rati,species,331050,Anisian,Ladinian,246.7,237,68041,YES,extinct
1434079,occ,,IF,192151,Brachychirotherium gallicum,species,331051,Anisian,Ladinian,246.7,237,68041,YES,extinct
1435841,occ,,,200293,Coloradisuchus abelini,species,383994,Norian,,227.3,205.7,68337,YES,extinct
1439334,occ,,,116567,Odoiporosaurus teruzzii,species,373054,Longobardian,,239.48,237,66202,YES,extinct
1439335,occ,38204,,13273,Soumyasaurus aenigmaticus,species,378442,Norian,,227.3,205.7,67237,YES,extinct
1441011,occ,,,103539,Panzhousaurus rotundirostris,species,386365,Pelsonian,,244.24,243.33,68903,YES,extinct
1441014,occ,,,196814,Parahenodus atancensis,species,386377,Carnian,Norian,237,205.7,68906,YES,extinct
1441937,occ,,IF,201283,Rhynchosauroides petri,species,96622,Anisian,Ladinian,246.7,237,68923,YES,extinct
1441942,occ,,IF,201284,Isochirotherium coureli,species,331053,Anisian,Ladinian,246.7,237,68923,YES,extinct
1441943,occ,,IF,201284,Chirotherium ferox,species,92023,Anisian,Ladinian,246.7,237,68923,YES,extinct
1441948,occ,,IF,201285,Isochirotherium coureli,species,331053,Middle Triassic,,246.7,237,68923,YES,extinct
1441949,occ,,IF,201285,Chirotherium barthii,species,85727,Middle Triassic,,246.7,237,68923,YES,extinct
1441950,occ,,I,201285,Brachychirotherium parvum,species,64090,Middle Triassic,,246.7,237,68923,YES,extinct
1441951,occ,,IF,201285,Chirotherium ferox,species,92023,Middle Triassic,,246.7,237,68923,YES,extinct
1441952,occ,,IF,201286,Chirotherium ferox,species,92023,Middle Triassic,,246.7,237,68923,YES,extinct
1441953,occ,,IF,201286,Isochirotherium coureli,species,331053,Middle Triassic,,246.7,237,68923,YES,extinct
1441955,occ,,IF,201287,Chirotherium barthii,species,85727,Middle Triassic,,246.7,237,68923,YES,extinct
1441956,occ,,IF,201287,Isochirotherium coureli,species,331053,Middle Triassic,,246.7,237,68923,YES,extinct
1441957,occ,,IF,201286,Rhynchosauroides petri,species,96622,Middle Triassic,,246.7,237,68923,YES,extinct
1441958,occ,,IF,199934,Rhynchosauroides petri,species,96622,Anisian,Ladinian,246.7,237,68923,YES,extinct
1445529,occ,,,175096,Helveticosaurus zollingeri,species,372939,Illyrian,,243.33,241.464,69054,YES,extinct
1453483,occ,,,91635,Termatosaurus crocodilinus,species,275505,Rhaetian,,205.7,201.4,69454,YES,extinct
1456627,occ,,,203217,Notatesseraeraptor frickensis,species,391300,Norian,,227.3,205.7,69697,YES,extinct
1456852,occ,,,72087,Nhandumirim waldsangae,species,391703,Norian,,227.3,205.7,69707,YES,extinct
1456893,occ,,,203272,Nothosaurus cristatus,species,391714,Ladinian,,241.464,237,69709,YES,extinct
1459722,occ,,,203745,Clevosaurus hadroprodon,species,393403,Carnian,,237,227.3,69830,YES,extinct
1470902,occ,,IF,205518,Chirotherium postchirotherioides,species,141558,Carnian,,237,227.3,70475,YES,extinct
1470917,occ,,IF,205547,Apatopus lineatus,species,64093,Carnian,,237,227.3,70475,YES,extinct
1472197,occ,,,39160,Revueltosaurus callenderi,species,64950,Norian,,227.3,205.7,10575,YES,extinct
1473601,occ,,IF,205800,Chirotherium vorbachi,species,194828,Buntsandstein,,259.51,251.902,70550,YES,extinct
1473602,occ,,IF,205800,Chirotherium barthii,species,85727,Buntsandstein,,259.51,251.902,70550,YES,extinct
1473603,occ,,IF,205801,Chirotherium vorbachi,species,194828,Buntsandstein,,259.51,251.902,70550,YES,extinct
1473604,occ,,IF,205802,Chirotherium barthii,species,85727,Buntsandstein,,259.51,251.902,70550,YES,extinct
1475020,occ,,,205839,Lewisuchus admixtus,species,67917,Longobardian,Julian,239.48,233.6,70604,YES,extinct
1475021,occ,,,188665,Chaohusaurus brevifemoralis,species,397941,Olenekian,,249.9,246.7,70605,YES,extinct
1475022,occ,,,205840,Seazzadactylus venieri,species,397943,Norian,,227.3,205.7,70608,YES,extinct
1477307,occ,,IF,85558,Chirotherium barthii,species,85727,Middle Triassic,,246.7,237,17074,YES,extinct
1477308,occ,,IF,206089,Chirotherium barthii,species,85727,Norian,,227.3,205.7,62875,YES,extinct
1480121,occ,,,92089,Dromomeron romeri,species,104966,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480123,occ,,,92089,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480126,occ,,,206266,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480127,occ,,,206270,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480130,occ,,,206269,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480131,occ,,,206268,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1480132,occ,,,206267,Kwanasaurus williamparkeri,species,398797,Norian,Rhaetian,227.3,201.4,70805,YES,extinct
1484209,occ,,IF,206537,Trichristolopus dubius,species,133277,Middle Triassic,,246.7,237,70980,YES,extinct
1484768,occ,,IF,206547,Rotodactylopus archaeus,species,133278,Middle Triassic,,246.7,237,70980,YES,extinct
1484780,occ,,IF,206499,Rhynchosauroides petri,species,96622,Aegean,,246.7,244.99,70963,YES,extinct
1484788,occ,,IF,206548,Grallator minor,species,133286,Norian,,227.3,205.7,28154,YES,extinct
1484789,occ,,IF,206548,Anatrisauropus ginsburgi,species,133288,Norian,,227.3,205.7,28154,YES,extinct
1484791,occ,,IF,206548,Pseudotrisauropus humilis,species,133290,Norian,,227.3,205.7,28154,YES,extinct
1484792,occ,,IF,206548,Pseudotrisauropus minusculus,species,133291,Norian,,227.3,205.7,28154,YES,extinct
1484801,occ,,IF,206549,Dijaquesopus obliquus,species,133295,Carnian,,237,227.3,28154,YES,extinct
1484815,occ,,IF,149751,Grallator minimus,species,133306,Norian,,227.3,205.7,28154,YES,extinct
1484818,occ,,IF,84061,Pseudotrisauropus molekoi,species,133301,Carnian,Norian,237,205.7,70980,YES,extinct
1484821,occ,,IF,149751,Paratrisauropus mendrezi,species,133303,Norian,,227.3,205.7,28154,YES,extinct
1484822,occ,,IF,206549,Paratrisauropus lifofanensis,species,133304,Carnian,,237,227.3,28154,YES,extinct
1484829,occ,,IF,56020,Trisauropodiscus superaviforma,species,133340,Norian,Rhaetian,227.3,201.4,28154,YES,extinct
1484830,occ,,IF,206556,Paratrisauropus equester,species,133351,Carnian,,237,227.3,28154,YES,extinct
1484832,occ,,IF,206556,Pseudotrisauropus maserui,species,133343,Carnian,,237,227.3,28154,YES,extinct
1485905,occ,36249,IF,70801,Grallator variabilis,species,96249,Rhaetian,,205.7,201.4,23532,YES,extinct
1485907,occ,,I,206742,Eubrontes minusculus,species,67386,Rhaetian,,205.7,201.4,23532,YES,extinct
1486217,occ,,,27012,Aenigmaspina pantyffynnonensis,species,399806,Carnian,,237,227.3,71100,YES,extinct
1486218,occ,,,196709,Gnathovorax cabreirai,species,399808,Tuvalian,,233.6,227.3,71101,YES,extinct
1487831,occ,,,207035,Ancistronychus paradoxus,species,401291,Norian,,227.3,205.7,71254,YES,extinct
1494772,occ,,,207798,Parasuchus hislopi,species,159217,Carnian,,237,227.3,71703,YES,extinct
1494773,occ,,,207798,Hyperodapedon huxleyi,species,100723,Carnian,,237,227.3,71703,YES,extinct
1494781,occ,,,105292,Hyperodapedon huxleyi,species,100723,Carnian,,237,227.3,71703,YES,extinct
1495723,occ,,,101875,Vellbergia bartholomaei,species,410085,Longobardian,,239.48,237,71814,YES,extinct
1495796,occ,,,207961,Gunakadeit joseeae,species,410270,Norian,,227.3,205.7,71842,YES,extinct
1499983,occ,,,55446,Lanceirosphenodon ferigoloi,species,414503,Norian,,227.3,205.7,72056,YES,extinct
1500171,occ,,,99234,Elessaurus gondwanoccidens,species,414870,Induan,Olenekian,251.902,246.7,72072,YES,extinct
1504406,occ,,,209724,Cymbospondylus duelferi,species,418928,Illyrian,,243.33,241.464,72341,YES,extinct
1505388,occ,,,210059,Qianichthyosaurus zhoui,species,170706,Carnian,,237,227.3,72415,YES,extinct
1514311,occ,,,96283,Kongonaphon kely,species,423006,Ladinian,Carnian,241.464,227.3,72971,YES,extinct
1514313,occ,,,98623,Dynamosuchus collisensis,species,423010,Carnian,Norian,237,205.7,72973,YES,extinct
1514433,occ,,,47806,Schleitheimia schutzi,species,423028,Norian,,227.3,205.7,72985,YES,extinct
1519520,occ,,,101875,Polymorphodon adorfi,species,424306,Longobardian,,239.48,237,73358,YES,extinct
1521053,occ,,,138069,Cymatosaurus erikae,species,376102,Bithynian,,244.99,244.24,66737,YES,extinct
1523739,occ,,,213309,Xinpusaurus xingyiensis,species,375114,Ladinian,,241.464,237,73634,YES,extinct
1528938,occ,,,214415,Shastasaurus pacificus,species,149927,Carnian,,237,227.3,73929,YES,extinct
1528939,occ,,,214415,Toretocnemus californicus,species,170859,Carnian,,237,227.3,73929,YES,extinct
1528989,occ,,,214440,Decuriasuchus quartacolonia,species,182230,Ladinian,Carnian,241.464,227.3,73938,YES,extinct
1530023,occ,,,214637,Feralisaurus corami,species,427719,Anisian,,246.7,241.464,74072,YES,extinct
1530062,occ,,,214648,Psephosauriscus mosis,species,377326,Pelsonian,,244.24,243.33,74078,YES,extinct
1534868,occ,,,46077,Haligonia bolodon,species,120882,Rhaetian,,205.7,201.4,74323,YES,extinct
1534870,occ,,,46077,Smilodonterpeton ruthinensis,species,428550,Rhaetian,,205.7,201.4,74323,YES,extinct
1534873,occ,,,94541,Eomurruna yurrgensis,species,428554,Induan,,251.902,249.9,74324,YES,extinct
1545288,occ,,,67862,Captorhinus kierani,species,431826,Artinskian,,290.1,283.3,75132,YES,extinct
1545883,occ,,,57686,Trilophosaurus phasmalophos,species,433246,Norian,,227.3,205.7,75577,YES,extinct
1546409,occ,,,215309,Acaenasuchus geoffreyi,species,69070,Norian,,227.3,205.7,75606,YES,extinct
1546421,occ,,,215309,Skybalonyx skapter,species,433330,Norian,,227.3,205.7,75602,YES,extinct
1546483,occ,,,196662,Acaenasuchus geoffreyi,species,69070,Norian,,227.3,205.7,75606,YES,extinct
1546774,occ,,,218113,Karutia fortunata,species,433389,Cisuralian,,298.9,274.4,75643,YES,extinct
1546775,occ,,,218114,Elorhynchus carrolli,species,433391,Ladinian,Carnian,241.464,227.3,75644,YES,extinct
1546783,occ,,,218116,Typothorax coccinarum,species,64940,Norian,,227.3,205.7,18306,YES,extinct
1546809,occ,,,218126,Trilophosaurus jacobsi,species,69041,Norian,,227.3,205.7,29613,YES,extinct
1546810,occ,,,218126,Trilophosaurus buettneri,species,64922,Norian,,227.3,205.7,29602,YES,extinct
1546812,occ,,,218126,Paleorhinus sawini,species,159222,Norian,,227.3,205.7,29602,YES,extinct
1546818,occ,,,218126,Revueltosaurus callenderi,species,64950,Norian,,227.3,205.7,29602,YES,extinct
1546825,occ,,,218126,Wannia scurriensis,species,182714,Norian,,227.3,205.7,29602,YES,extinct
